,customer_id,customer_name,registration_date,gender,age,birth,pref
355,PL237753,김기현,2019-01-16 21:11,M,66,1953-06-25,서울특별시
356,HI564909,김유하,2019-01-16 21:29,M,21,1998-02-07,울산광역시
357,HD471103,김해준,2019-01-16 21:31,F,36,1983-07-04,울산광역시
358,TS536483,김윤준,2019-01-16 21:38,M,60,1959-02-05,부산광역시
359,OA781562,김노아,2019-01-16 21:42,M,69,1950-01-25,광주광역시
360,PL737511,김재형,2019-01-16 22:10,M,32,1987-03-06,부산광역시
361,HI158085,김은후,2019-01-17 0:25,F,62,1957-01-28,서울특별시
362,GD960920,김수빈,2019-01-17 3:04,F,50,1968-09-02,울산광역시
363,AS046594,김진성,2019-01-17 5:21,M,66,1953-01-09,인천광역시
364,IK732316,김해성,2019-01-17 8:29,F,47,1971-10-16,부산광역시
365,OA075024,김민후,2019-01-17 9:00,F,65,1954-06-18,부산광역시
366,HD194702,김시언,2019-01-17 9:19,F,72,1947-01-24,대전광역시
367,IK433428,김상원,2019-01-17 9:28,F,45,1974-05-09,울산광역시
368,AS647421,김시형,2019-01-17 10:57,M,55,1964-07-02,대구광역시
369,IK377403,김동민,2019-01-17 12:17,M,39,1980-05-20,대전광역시
370,HD071461,김재인,2019-01-17 12:56,F,73,1945-11-12,대전광역시
371,PL893427,김주하,2019-01-17 13:28,F,67,1952-07-15,대구광역시
372,HD699115,김준휘,2019-01-17 13:30,F,54,1964-10-13,서울특별시
373,OA116423,김태연,2019-01-17 14:42,F,40,1978-10-28,서울특별시
374,GD866704,김기범,2019-01-17 15:49,M,66,1953-05-11,인천광역시
375,GD557151,김한준,2019-01-17 16:48,M,66,1952-10-30,대전광역시
376,OA281070,김재용,2019-01-17 22:10,F,72,1946-09-30,인천광역시
377,PL807633,김주헌,2019-01-17 22:15,F,57,1962-02-13,인천광역시
378,OA071756,김수환,2019-01-18 0:19,M,39,1979-11-23,부산광역시
379,PL600990,김태규,2019-01-18 1:22,F,74,1945-05-06,대전광역시
380,OA233706,김아준,2019-01-18 1:31,M,62,1957-06-03,인천광역시
381,HI360754,김다니엘,2019-01-18 2:06,F,67,1951-12-30,서울특별시
382,IK688052,김영재,2019-01-18 3:42,F,43,1976-04-28,대전광역시
383,IK697935,김영진,2019-01-18 4:40,F,51,1968-04-16,부산광역시
384,OA388010,김주찬,2019-01-18 7:20,F,57,1961-11-11,서울특별시
385,AS568373,김선재,2019-01-18 8:46,F,70,1949-06-08,대전광역시
386,OA329115,김동호,2019-01-18 14:49,M,59,1960-06-01,광주광역시
387,AS820169,김승범,2019-01-18 15:39,M,67,1951-12-03,서울특별시
388,OA996311,김지수,2019-01-18 16:08,F,64,1954-12-26,광주광역시
389,HI273985,김도건,2019-01-18 18:57,M,52,1966-11-21,인천광역시
390,HI348702,김원,2019-01-18 18:58,M,34,1985-06-20,대전광역시
391,PL011886,김건영,2019-01-18 19:55,M,28,1990-11-18,울산광역시
392,TS744630,김동원,2019-01-18 20:47,M,38,1981-05-16,울산광역시
393,HI376364,김승연,2019-01-18 22:13,F,44,1974-11-04,울산광역시
394,HD430217,김한별,2019-01-18 23:21,F,29,1989-11-04,대전광역시
395,OA591995,김진,2019-01-18 23:58,M,74,1945-01-08,부산광역시
396,AS030404,김도헌,2019-01-19 3:11,F,71,1948-07-09,서울특별시
397,HD957429,김민욱,2019-01-19 5:41,F,24,1995-01-13,부산광역시
398,HD711126,김우재,2019-01-19 6:09,M,76,1943-04-13,부산광역시
399,IK562610,김은결,2019-01-19 6:56,F,39,1980-03-28,울산광역시
400,PL512535,김환,2019-01-19 10:20,M,36,1982-11-02,인천광역시
401,TS651115,김한솔,2019-01-19 10:31,F,45,1974-04-13,대전광역시
402,PL020585,김석준,2019-01-19 15:19,M,22,1997-06-09,서울특별시
403,AS237205,김로이,2019-01-19 15:53,F,72,1947-06-17,울산광역시
404,HD622485,김예건,2019-01-19 18:57,M,44,1975-05-25,대구광역시
405,TS106731,김준모,2019-01-19 19:52,M,65,1953-10-24,인천광역시
406,PL598638,김현재,2019-01-19 21:24,M,33,1986-02-24,광주광역시
407,AS282618,김민율,2019-01-19 21:39,F,59,1960-06-11,대전광역시
408,TS522889,김재범,2019-01-19 22:17,F,31,1988-04-28,대구광역시
409,OA876184,김지헌,2019-01-19 22:59,F,80,1939-05-22,광주광역시
410,IK921715,김찬유,2019-01-19 23:47,F,47,1972-04-07,부산광역시
411,GD152639,김재환,2019-01-20 2:06,F,23,1996-01-13,서울특별시
412,IK627931,김상혁,2019-01-20 3:50,M,42,1977-03-19,인천광역시
413,IK306874,김유담,2019-01-20 4:16,F,64,1955-07-10,부산광역시
414,AS076940,김강,2019-01-20 7:56,M,22,1997-05-25,대구광역시
415,AS931712,김성욱,2019-01-20 9:30,M,41,1978-01-22,인천광역시
416,OA672463,김동환,2019-01-20 9:31,F,43,1975-12-28,광주광역시
417,TS958195,김호윤,2019-01-20 10:15,F,76,1943-02-28,광주광역시
418,GD112262,김영찬,2019-01-20 10:33,F,73,1946-01-07,부산광역시
419,HI978950,김결,2019-01-20 11:50,F,45,1973-08-17,울산광역시
420,GD651678,김태희,2019-01-20 15:57,F,56,1963-03-30,서울특별시
421,PL301649,김이수,2019-01-20 20:44,F,44,1975-04-19,서울특별시
422,HD580454,김경훈,2019-01-20 20:52,M,48,1971-02-14,울산광역시
423,GD877461,김진원,2019-01-20 21:40,F,73,1946-06-02,부산광역시
424,HI050277,김재욱,2019-01-21 2:45,F,68,1951-01-18,울산광역시
425,OA307560,김준상,2019-01-21 3:25,F,73,1945-11-27,대구광역시
426,IK014287,김준환,2019-01-21 3:29,M,59,1960-01-07,울산광역시
427,AS929514,김연수,2019-01-21 3:45,F,47,1972-03-06,서울특별시
428,GD768522,김수찬,2019-01-21 7:32,M,78,1940-10-19,부산광역시
429,HD482972,김건하,2019-01-21 8:36,F,72,1946-09-17,대전광역시
430,IK539935,김도균,2019-01-21 9:23,M,70,1948-10-06,인천광역시
431,TS508850,김해솔,2019-01-21 13:38,F,37,1981-12-17,대전광역시
432,GD462529,김형우,2019-01-21 13:49,M,37,1981-11-18,대전광역시
433,HD995428,김강준,2019-01-21 14:15,M,21,1998-02-01,부산광역시
434,OA944593,김승규,2019-01-21 17:13,M,33,1985-08-31,부산광역시
435,OA328771,김예담,2019-01-21 17:34,M,42,1977-07-07,광주광역시
436,HI487042,김훈,2019-01-21 17:41,F,54,1965-01-07,인천광역시
437,OA138193,김하빈,2019-01-21 18:12,M,63,1955-09-14,인천광역시
438,PL309891,김종혁,2019-01-21 20:42,F,74,1944-11-22,서울특별시
439,IK067006,김찬호,2019-01-21 20:47,M,32,1986-09-24,광주광역시
440,OA710903,김서하,2019-01-21 20:48,F,74,1944-11-17,서울특별시
441,AS895302,김근우,2019-01-21 21:08,M,70,1948-12-20,대전광역시
442,PL023264,김윤혁,2019-01-21 22:42,F,77,1941-08-29,대구광역시
443,PL331522,김범수,2019-01-22 0:54,F,28,1991-06-02,서울특별시
444,IK967528,김동주,2019-01-22 3:00,M,24,1995-07-26,서울특별시
445,GD864823,김혁준,2019-01-22 3:35,F,43,1976-06-05,부산광역시
446,AS235724,김재빈,2019-01-22 3:41,M,24,1995-05-28,서울특별시
447,OA270348,김창현,2019-01-22 5:00,F,80,1939-01-09,부산광역시
448,OA614379,김리안,2019-01-22 7:43,M,69,1950-02-16,부산광역시
449,GD912745,김유신,2019-01-22 7:47,M,45,1973-12-16,인천광역시
450,AS614406,김하루,2019-01-22 8:28,M,26,1993-08-03,서울특별시
451,TS701801,김찬빈,2019-01-22 9:33,F,76,1942-09-28,서울특별시
452,PL150080,김성주,2019-01-22 10:31,F,26,1992-11-18,서울특별시
453,TS926301,김한빈,2019-01-22 11:23,F,37,1982-06-21,서울특별시
454,AS614421,김지현,2019-01-22 11:56,F,49,1969-09-12,대전광역시
455,PL049894,김태이,2019-01-22 12:38,M,67,1952-02-06,울산광역시
456,TS483186,김태빈,2019-01-22 14:06,F,48,1970-09-11,인천광역시
457,OA393462,김태완,2019-01-22 14:54,M,72,1947-02-26,인천광역시
458,PL975652,김혁,2019-01-22 16:36,F,69,1949-11-25,서울특별시
459,PL469296,김유승,2019-01-22 17:06,F,69,1950-01-06,울산광역시
460,PL049278,김수영,2019-01-22 17:42,F,60,1958-12-02,인천광역시
461,IK466573,김병준,2019-01-22 18:27,M,74,1945-07-30,울산광역시
462,HD485524,김태욱,2019-01-22 19:13,F,67,1952-02-10,부산광역시
463,PL471011,김은규,2019-01-22 20:41,F,32,1987-06-28,광주광역시
464,AS236198,김세영,2019-01-22 20:49,M,60,1958-11-25,대구광역시
465,OA567188,김희재,2019-01-22 23:34,M,62,1956-08-27,대구광역시
466,PL190013,김연재,2019-01-23 0:02,F,50,1969-01-04,대구광역시
467,TS808526,김리우,2019-01-23 0:09,F,25,1994-04-05,대구광역시
468,AS546865,김성환,2019-01-23 0:14,F,59,1960-01-03,서울특별시
469,IK548249,김겸,2019-01-23 2:28,M,35,1984-05-26,부산광역시
470,IK331136,김동휘,2019-01-23 2:42,F,67,1952-01-29,서울특별시
471,OA249823,김도운,2019-01-23 4:17,F,41,1978-02-12,인천광역시
472,OA861572,김관우,2019-01-23 5:27,M,63,1956-08-02,서울특별시
473,TS007439,김재경,2019-01-23 5:57,M,57,1962-06-04,부산광역시
474,PL891875,김민영,2019-01-23 6:24,F,38,1980-09-25,대전광역시
475,HD821664,김재연,2019-01-23 7:38,F,57,1961-10-21,광주광역시
476,HI654320,김윤석,2019-01-23 8:20,M,59,1959-09-25,부산광역시
477,GD812922,김의준,2019-01-23 10:34,M,61,1958-06-24,부산광역시
478,TS805246,김선준,2019-01-23 11:28,F,51,1967-09-18,대전광역시
479,GD841278,김은석,2019-01-23 11:41,F,60,1959-07-14,인천광역시
480,GD730210,김성연,2019-01-23 14:12,F,56,1963-06-03,인천광역시
481,PL265818,김정욱,2019-01-23 15:42,M,22,1997-04-28,인천광역시
482,AS870817,김대한,2019-01-23 17:03,F,20,1999-07-27,대전광역시
483,PL519738,김경빈,2019-01-23 17:11,M,36,1983-05-17,부산광역시
484,AS040841,김지유,2019-01-23 17:13,M,49,1969-09-08,광주광역시
485,GD735013,김이찬,2019-01-23 19:13,F,74,1944-09-26,서울특별시
486,AS015315,김지욱,2019-01-24 0:56,M,80,1938-10-05,대전광역시
487,GD754725,김윤제,2019-01-24 2:24,M,57,1961-08-13,서울특별시
488,OA068305,김한서,2019-01-24 4:13,F,77,1942-01-26,서울특별시
489,PL731207,김인준,2019-01-24 4:38,F,20,1999-04-06,부산광역시
490,AS518169,김준용,2019-01-24 6:42,F,25,1993-10-19,울산광역시
491,GD372798,김희원,2019-01-24 7:40,M,36,1983-07-18,서울특별시
492,TS459568,김규진,2019-01-24 9:00,F,53,1966-05-01,대구광역시
493,OA514351,김현중,2019-01-24 9:20,F,53,1966-05-16,대구광역시
494,OA607825,김형진,2019-01-24 9:54,F,46,1973-01-25,부산광역시
495,GD687670,김주언,2019-01-24 11:25,F,40,1978-09-15,인천광역시
496,GD624477,김솔,2019-01-24 11:28,M,77,1941-10-26,울산광역시
497,HD053694,김영광,2019-01-24 12:08,F,25,1993-11-19,대구광역시
498,TS511179,김종윤,2019-01-24 13:13,F,73,1946-07-10,광주광역시
499,IK345440,김성하,2019-01-24 13:14,F,47,1972-03-25,대전광역시
500,HI780705,김보겸,2019-01-24 18:50,M,37,1981-10-27,울산광역시
501,TS357226,김채훈,2019-01-24 19:56,F,29,1990-05-06,인천광역시
502,OA283746,김태형,2019-01-24 20:58,F,80,1939-03-20,인천광역시
503,AS535481,김정혁,2019-01-24 21:14,M,34,1985-07-05,울산광역시
504,TS311640,김승진,2019-01-24 21:24,M,66,1953-01-21,대구광역시
505,TS978415,김진수,2019-01-24 23:23,F,58,1961-01-16,대전광역시
506,HD930692,김도빈,2019-01-25 0:07,M,42,1977-03-13,대구광역시
507,HI074037,김다율,2019-01-25 2:18,M,54,1965-01-10,울산광역시
508,TS810276,김준오,2019-01-25 2:33,M,79,1940-07-18,울산광역시
509,HD426886,김찬서,2019-01-25 4:05,F,79,1939-09-18,대구광역시
510,PL634625,김종민,2019-01-25 4:19,F,22,1997-03-26,대구광역시
511,HI253328,김의찬,2019-01-25 4:20,F,56,1963-04-20,서울특별시
512,AS941998,김종우,2019-01-25 5:05,M,62,1957-08-01,인천광역시
513,IK322778,김호성,2019-01-25 5:08,F,26,1992-09-21,서울특별시
514,PL542865,김영빈,2019-01-25 6:46,M,74,1944-12-17,광주광역시
515,HD079011,김승하,2019-01-25 8:54,F,44,1975-01-14,대전광역시
516,TS389754,김태헌,2019-01-25 9:02,M,53,1966-05-05,인천광역시
517,HI058807,김희수,2019-01-25 10:21,M,64,1955-07-01,대전광역시
518,PL013000,김경원,2019-01-25 12:11,F,29,1990-07-03,인천광역시
519,HD652153,김석민,2019-01-25 13:22,F,54,1965-05-28,부산광역시
520,HD657925,김한,2019-01-25 15:11,M,42,1977-05-11,인천광역시
521,GD763218,김유겸,2019-01-25 15:47,F,63,1955-11-19,서울특별시
522,HD024127,김원재,2019-01-25 15:57,M,22,1996-09-22,대구광역시
523,HI001877,김승리,2019-01-25 18:43,F,34,1984-09-11,서울특별시
524,PL403622,김유환,2019-01-25 19:21,F,38,1981-04-15,서울특별시
525,IK092130,김재헌,2019-01-25 20:24,F,22,1997-02-14,대전광역시
526,GD649455,김상욱,2019-01-25 22:08,F,60,1958-09-07,대전광역시
527,HD014166,김민형,2019-01-25 22:28,F,61,1958-01-09,인천광역시
528,GD620805,김민섭,2019-01-25 23:07,F,25,1994-04-16,대전광역시
529,TS117409,김용현,2019-01-25 23:35,M,27,1992-06-30,대전광역시
530,TS098760,김원석,2019-01-26 3:44,M,58,1961-02-25,인천광역시
531,TS851428,김명진,2019-01-26 4:02,M,40,1979-07-12,대구광역시
532,HI687125,김강희,2019-01-26 6:34,F,28,1991-06-07,부산광역시
533,TS120796,김범진,2019-01-26 9:46,F,52,1967-01-17,부산광역시
534,OA846610,김상진,2019-01-26 9:49,F,37,1981-09-29,인천광역시
535,OA052506,김영현,2019-01-26 11:33,F,65,1953-12-14,서울특별시
536,HD124700,김승수,2019-01-26 12:37,M,59,1959-08-30,대전광역시
537,AS220894,김현태,2019-01-26 13:26,F,54,1965-05-03,부산광역시
538,HI631124,김채우,2019-01-26 14:29,F,61,1958-06-26,인천광역시
539,OA041099,김형주,2019-01-26 15:03,M,69,1950-07-20,인천광역시
540,IK899587,김예훈,2019-01-26 15:23,F,80,1939-03-26,대전광역시
541,IK025456,김용우,2019-01-26 17:41,M,31,1987-11-20,서울특별시
542,AS124155,김우민,2019-01-26 17:42,M,47,1972-03-14,대전광역시
543,HI737185,김시혁,2019-01-26 21:47,F,24,1994-12-27,대전광역시
544,GD883278,김미르,2019-01-26 23:32,F,45,1973-08-14,광주광역시
545,OA327340,김정연,2019-01-26 23:58,F,64,1955-04-21,서울특별시
546,AS642796,김대윤,2019-01-27 1:13,F,42,1976-08-29,대전광역시
547,PL535994,김태균,2019-01-27 2:01,F,57,1962-07-14,대전광역시
548,IK873661,김이삭,2019-01-27 3:35,M,43,1975-08-13,서울특별시
549,AS857991,김정인,2019-01-27 4:26,M,22,1997-02-06,광주광역시
550,IK942599,김준이,2019-01-27 4:54,F,43,1975-12-27,광주광역시
551,PL729017,김요셉,2019-01-27 6:34,M,37,1981-10-20,울산광역시
552,HD908685,김기훈,2019-01-27 9:01,F,27,1991-12-12,인천광역시
553,GD244145,김종원,2019-01-27 9:39,F,43,1976-05-13,광주광역시
554,AS547635,김건민,2019-01-27 9:50,M,76,1943-05-24,서울특별시
555,AS248948,김도담,2019-01-27 10:15,F,34,1985-06-07,광주광역시
556,HI113055,김지홍,2019-01-27 10:36,F,33,1986-04-12,대구광역시
557,HI415680,김준표,2019-01-27 10:36,F,72,1947-05-31,대구광역시
558,IK867288,김종훈,2019-01-27 10:43,M,60,1959-02-01,대전광역시
559,PL470875,김제민,2019-01-27 13:11,F,74,1945-07-02,서울특별시
560,AS677499,김보성,2019-01-27 15:51,F,77,1941-11-11,서울특별시
561,GD518514,김원빈,2019-01-27 16:56,M,37,1981-12-26,서울특별시
562,GD719151,김동후,2019-01-27 17:55,M,64,1954-09-30,대전광역시
563,HD678019,김영웅,2019-01-27 18:00,M,73,1945-11-29,서울특별시
564,AS589687,김선후,2019-01-27 18:04,F,29,1990-04-19,서울특별시
565,AS433133,김동희,2019-01-27 20:58,M,25,1993-09-13,광주광역시
566,OA952474,김유호,2019-01-27 21:32,F,59,1960-07-09,인천광역시
567,AS892734,김재후,2019-01-27 22:40,F,29,1989-12-29,인천광역시
568,IK629720,김진현,2019-01-27 23:48,F,24,1995-06-17,울산광역시
569,AS719871,김경호,2019-01-28 2:23,F,76,1943-04-01,서울특별시
570,IK015821,김호,2019-01-28 2:56,M,64,1954-10-10,부산광역시
571,PL538095,김준규,2019-01-28 2:58,M,66,1952-11-21,서울특별시
572,IK297810,김의진,2019-01-28 3:30,M,36,1983-01-29,대전광역시
573,TS268882,김인서,2019-01-28 4:53,F,66,1953-03-23,인천광역시
574,AS359364,김현도,2019-01-28 7:06,F,64,1955-04-25,울산광역시
575,PL639331,김호현,2019-01-28 7:12,F,60,1959-05-14,인천광역시
576,HI483820,김동균,2019-01-28 7:59,F,30,1989-05-05,대구광역시
577,HI697849,김서안,2019-01-28 14:11,M,56,1963-07-22,인천광역시
578,HD108205,김유한,2019-01-28 16:10,F,74,1944-08-23,대전광역시
579,HI570349,김재웅,2019-01-28 16:52,F,42,1977-01-23,인천광역시
580,HI247905,김원호,2019-01-28 17:22,F,44,1974-11-21,대전광역시
581,PL327386,김태겸,2019-01-28 18:45,F,25,1994-04-24,대전광역시
582,HI318091,김찬솔,2019-01-28 19:03,M,52,1967-01-08,광주광역시
583,HD852520,김진석,2019-01-28 19:13,M,51,1968-01-31,대구광역시
584,TS179639,김다현,2019-01-28 19:33,M,71,1947-09-26,광주광역시
585,AS963520,김승욱,2019-01-28 19:48,F,53,1965-09-03,인천광역시
586,PL681254,김형민,2019-01-28 19:48,F,41,1978-07-13,부산광역시
587,TS921837,김세인,2019-01-28 19:52,M,24,1994-08-13,인천광역시
588,AS814944,김동근,2019-01-28 21:10,M,31,1988-07-02,부산광역시
589,IK013691,김동영,2019-01-28 23:06,M,48,1970-11-06,인천광역시
590,PL018417,김기윤,2019-01-28 23:21,F,60,1959-04-15,광주광역시
591,AS935662,김대호,2019-01-28 23:50,F,44,1975-05-18,인천광역시
592,GD150760,김지승,2019-01-29 0:00,M,65,1954-05-29,서울특별시
593,TS558026,김민겸,2019-01-29 0:23,M,69,1950-01-18,인천광역시
594,GD025393,김다훈,2019-01-29 0:46,F,61,1958-04-09,대전광역시
595,OA497318,김동진,2019-01-29 1:38,M,76,1943-03-23,인천광역시
596,HD791817,김대영,2019-01-29 2:46,F,59,1959-10-09,대전광역시
597,PL666694,김해찬,2019-01-29 3:54,M,51,1968-07-03,대구광역시
598,PL210567,김혜준,2019-01-29 4:06,F,75,1943-12-30,울산광역시
599,IK446815,김제이,2019-01-29 5:09,F,51,1967-10-05,인천광역시
600,IK807110,김슬우,2019-01-29 5:46,F,63,1956-07-28,대전광역시
601,TS722923,김영서,2019-01-29 6:07,M,53,1965-10-14,대구광역시
602,IK055692,김윤상,2019-01-29 6:56,M,67,1952-02-03,울산광역시
603,OA568136,김정진,2019-01-29 10:24,F,35,1984-05-29,대전광역시
604,PL000073,김정준,2019-01-29 11:44,M,65,1953-09-21,대구광역시
605,TS146087,김세찬,2019-01-29 13:34,F,48,1970-09-27,인천광역시
606,PL792014,김경환,2019-01-29 15:15,M,72,1947-04-13,부산광역시
607,GD547144,김재승,2019-01-29 18:42,F,36,1982-10-25,서울특별시
608,HI910114,김규태,2019-01-29 18:57,F,36,1982-08-28,인천광역시
609,TS206784,김민균,2019-01-29 20:30,M,27,1992-06-03,울산광역시
610,IK341016,김로하,2019-01-29 23:27,M,49,1969-11-04,서울특별시
611,HD338928,김진후,2019-01-30 0:24,M,67,1952-02-09,대구광역시
612,AS466656,김대성,2019-01-30 1:00,M,77,1942-02-09,대전광역시
613,AS918754,김의현,2019-01-30 2:39,F,55,1963-11-09,부산광역시
614,PL128063,김근호,2019-01-30 2:57,F,29,1990-05-22,광주광역시
615,IK822921,김리한,2019-01-30 2:58,M,43,1976-07-12,울산광역시
616,GD876521,김민철,2019-01-30 3:42,F,59,1959-11-03,인천광역시
617,HD263348,김준엽,2019-01-30 3:53,F,34,1984-08-20,인천광역시
618,HI637417,김하겸,2019-01-30 4:35,F,60,1958-09-11,서울특별시
619,HD788375,김효민,2019-01-30 4:47,M,75,1944-07-30,인천광역시
620,HD777083,김민국,2019-01-30 8:51,M,55,1964-01-16,서울특별시
621,HI527630,김효재,2019-01-30 8:53,F,26,1993-03-28,광주광역시
622,HD216701,김두현,2019-01-30 9:02,F,30,1989-05-24,서울특별시
623,IK865460,김우림,2019-01-30 9:47,M,60,1959-07-21,울산광역시
624,HD461880,김도엽,2019-01-30 9:55,M,22,1997-06-25,인천광역시
625,HI830026,김우솔,2019-01-30 11:18,F,46,1972-11-30,부산광역시
626,GD350258,김예승,2019-01-30 12:21,M,35,1984-01-02,대구광역시
627,TS419694,김강윤,2019-01-30 13:53,F,69,1950-07-11,서울특별시
628,IK619199,김어진,2019-01-30 14:11,F,49,1969-09-30,서울특별시
629,HD661448,김지형,2019-01-30 14:25,F,30,1988-10-27,대전광역시
